DB_ID,PLACE_ID,DIRECTION,EVENT_TIME,WIDTH,HEIGHT,PROJECTION_DISTANCE,SPEED,FILE_NAME
1028311,1,0,"2016-10-15 00:01:05",52,22,91,0,"1925106"
1028312,1,0,"2016-10-15 00:08:29",36,25,75,0,"1928240"
1028313,1,0,"2016-10-15 00:08:51",45,19,100,0,"1928436"
1028314,1,0,"2016-10-15 00:16:09",29,20,96,0,"1930799"
1028315,1,1,"2016-10-15 00:17:30",57,23,184,0,"1931468"
1028316,1,0,"2016-10-15 00:20:53",47,16,96,0,"1932777"
1028317,1,0,"2016-10-15 00:29:59",39,26,104,0,"1935764"
1028318,1,0,"2016-10-15 00:36:56",53,22,57,0,"1938443"
1028319,1,1,"2016-10-15 00:41:02",51,22,178,0,"1939634"
1028320,1,1,"2016-10-15 00:45:06",52,19,188,0,"1940909"
1028321,1,0,"2016-10-15 00:49:03",55,22,89,0,"1942173"
1028322,1,1,"2016-10-15 00:52:48",45,23,188,0,"1943334"
1028323,1,1,"2016-10-15 01:02:28",55,22,188,0,"1945720"
1028324,1,1,"2016-10-15 01:02:32",56,11,135,0,"1945734"
1028325,1,1,"2016-10-15 01:02:33",63,22,199,0,"1945733"
1028326,1,1,"2016-10-15 01:02:37",46,18,180,0,"1945750"
1028327,1,1,"2016-10-15 01:07:44",46,24,196,0,"1947246"
1028328,1,0,"2016-10-15 01:08:53",30,19,97,0,"1947500"
1028329,1,0,"2016-10-15 01:15:47",45,27,93,0,"1949257"
1028330,1,0,"2016-10-15 01:23:29",43,22,94,0,"1950978"
1028331,1,1,"2016-10-15 01:34:04",51,23,185,0,"1953384"
1028332,1,0,"2016-10-15 01:34:16",44,17,100,0,"1953393"
1028333,1,0,"2016-10-15 01:38:34",45,14,87,0,"1954270"
1028334,1,0,"2016-10-15 01:47:47",51,25,102,0,"1956423"
1028335,1,1,"2016-10-15 02:06:06",51,20,209,0,"1960086"
1028336,1,0,"2016-10-15 02:12:28",37,22,95,0,"1961426"
1028337,1,0,"2016-10-15 02:12:29",49,22,95,0,"1961438"
1028338,1,0,"2016-10-15 02:22:31",46,25,90,0,"1963513"
1028339,1,0,"2016-10-15 02:25:58",32,20,106,0,"1964275"
1028340,1,0,"2016-10-15 02:54:26",69,29,102,0,"1969162"
1028341,1,0,"2016-10-15 02:54:28",50,19,100,0,"1969163"
1028342,1,0,"2016-10-15 03:16:10",43,24,107,0,"1972435"
1028343,1,0,"2016-10-15 03:26:07",29,10,51,0,"1973663"
1028344,1,1,"2016-10-15 03:47:00",55,25,66,0,"1976039"
1028345,1,0,"2016-10-15 04:48:33",44,18,105,0,"1983238"
1028346,1,1,"2016-10-15 04:50:09",53,28,176,0,"1983476"
1028347,1,1,"2016-10-15 05:19:47",48,19,198,0,"1987126"
1028348,1,0,"2016-10-15 05:20:36",37,23,99,0,"1987285"
1028349,1,1,"2016-10-15 05:31:26",30,23,199,0,"1988645"
1028350,1,1,"2016-10-15 05:32:22",61,29,195,0,"1988724"
1028351,1,0,"2016-10-15 05:34:44",56,26,103,0,"1988987"
1028352,1,1,"2016-10-15 05:43:00",56,27,187,0,"1989925"
1028353,1,0,"2016-10-15 05:46:07",30,22,102,0,"1990223"
1028354,1,0,"2016-10-15 05:50:46",57,34,99,0,"1990654"
1028355,1,0,"2016-10-15 06:07:27",52,27,105,0,"1992245"
1028356,1,0,"2016-10-15 06:08:18",29,26,96,0,"1992356"
1028357,1,0,"2016-10-15 06:08:34",51,27,93,0,"1992398"
